,id,address,city,state,zipcode,geocoded_address,is_match,is_exact,returned_address,coordinates,tiger_line,side,state_fips,county_fips,tract,block,longitude,latitude
296,302,3023 S UNION AVE,Chicago,IL,60616,"3023 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3023 S UNION AVE, CHICAGO, IL, 60616","-87.643812688978,41.839558027622",605507705,L,17,31,600400,2006,-87.643812688978,41.839558027622
297,303,3023 S UNION AVE,Chicago,IL,60616,"3023 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3023 S UNION AVE, CHICAGO, IL, 60616","-87.643812688978,41.839558027622",605507705,L,17,31,600400,2006,-87.643812688978,41.839558027622
298,304,3026 S UNION AVE,Chicago,IL,60616,"3026 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3026 S UNION AVE, CHICAGO, IL, 60616","-87.643964986093,41.839502910905",605507705,R,17,31,600400,2005,-87.643964986093,41.839502910905
299,305,3027 S UNION AVE,Chicago,IL,60616,"3027 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3027 S UNION AVE, CHICAGO, IL, 60616","-87.643811195618,41.839504766575",605507705,L,17,31,600400,2006,-87.643811195618,41.839504766575
300,306,3026 S UNION AVE,Chicago,IL,60616,"3026 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3026 S UNION AVE, CHICAGO, IL, 60616","-87.643964986093,41.839502910905",605507705,R,17,31,600400,2005,-87.643964986093,41.839502910905
301,307,7950 S JEFFERY BLVD,Chicago,IL,60617,"7950 S JEFFERY BLVD, Chicago, IL, 60617",Match,Exact,"7950 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.576038488674,41.750677071642",657161289,R,17,31,460500,7004,-87.576038488674,41.750677071642
302,308,3042 S UNION AVE,Chicago,IL,60616,"3042 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3042 S UNION AVE, CHICAGO, IL, 60616","-87.643960409319,41.839292378326",605507705,R,17,31,600400,2005,-87.643960409319,41.839292378326
303,309,5049 S LAMON AVE,Chicago,IL,60638,"5049 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5049 S LAMON AVE, CHICAGO, IL, 60638","-87.74535713006,41.801221772624",111800125,L,17,31,560300,2023,-87.74535713006,41.801221772624
304,310,4635 S LAMON AVE,Chicago,IL,60638,"4635 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4635 S LAMON AVE, CHICAGO, IL, 60638","-87.745557831092,41.808920205092",605301054,L,17,31,560200,2029,-87.745557831092,41.808920205092
305,311,5021 S LAMON AVE,Chicago,IL,60638,"5021 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5021 S LAMON AVE, CHICAGO, IL, 60638","-87.745371092263,41.801708456884",111800125,L,17,31,560300,2023,-87.745371092263,41.801708456884
306,312,5021 S LAMON AVE,Chicago,IL,60638,"5021 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5021 S LAMON AVE, CHICAGO, IL, 60638","-87.745371092263,41.801708456884",111800125,L,17,31,560300,2023,-87.745371092263,41.801708456884
307,313,3039 S UNION AVE,Chicago,IL,60616,"3039 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3039 S UNION AVE, CHICAGO, IL, 60616","-87.643807763038,41.839346867141",605507705,L,17,31,600400,2006,-87.643807763038,41.839346867141
308,314,5041 S LAMON AVE,Chicago,IL,60638,"5041 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5041 S LAMON AVE, CHICAGO, IL, 60638","-87.745361119261,41.80136082527",111800125,L,17,31,560300,2023,-87.745361119261,41.80136082527
309,315,5049 S LAMON AVE,Chicago,IL,60638,"5049 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5049 S LAMON AVE, CHICAGO, IL, 60638","-87.74535713006,41.801221772624",111800125,L,17,31,560300,2023,-87.74535713006,41.801221772624
310,316,5041 S LAMON AVE,Chicago,IL,60638,"5041 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5041 S LAMON AVE, CHICAGO, IL, 60638","-87.745361119261,41.80136082527",111800125,L,17,31,560300,2023,-87.745361119261,41.80136082527
311,317,3043 S UNION AVE,Chicago,IL,60616,"3043 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3043 S UNION AVE, CHICAGO, IL, 60616","-87.643806618844,41.839294233996",605507705,L,17,31,600400,2006,-87.643806618844,41.839294233996
312,318,3039 S UNION AVE,Chicago,IL,60616,"3039 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3039 S UNION AVE, CHICAGO, IL, 60616","-87.643807763038,41.839346867141",605507705,L,17,31,600400,2006,-87.643807763038,41.839346867141
313,319,4925 S LAMON AVE,Chicago,IL,60638,"4925 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4925 S LAMON AVE, CHICAGO, IL, 60638","-87.745410259065,41.803470375685",111800117,L,17,31,560300,2003,-87.745410259065,41.803470375685
314,320,4925 S LAMON AVE,Chicago,IL,60638,"4925 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4925 S LAMON AVE, CHICAGO, IL, 60638","-87.745410259065,41.803470375685",111800117,L,17,31,560300,2003,-87.745410259065,41.803470375685
315,321,5005 S LAMON AVE,Chicago,IL,60638,"5005 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5005 S LAMON AVE, CHICAGO, IL, 60638","-87.745378206269,41.801986417548",111800125,L,17,31,560300,2023,-87.745378206269,41.801986417548
316,322,4935 S LAMON AVE,Chicago,IL,60638,"4935 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4935 S LAMON AVE, CHICAGO, IL, 60638","-87.745406076553,41.803294709436",111800117,L,17,31,560300,2003,-87.745406076553,41.803294709436
317,323,5005 S LAMON AVE,Chicago,IL,60638,"5005 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5005 S LAMON AVE, CHICAGO, IL, 60638","-87.745378206269,41.801986417548",111800125,L,17,31,560300,2023,-87.745378206269,41.801986417548
318,324,3042 S UNION AVE,Chicago,IL,60616,"3042 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3042 S UNION AVE, CHICAGO, IL, 60616","-87.643960409319,41.839292378326",605507705,R,17,31,600400,2005,-87.643960409319,41.839292378326
319,325,4937 S LAMON AVE,Chicago,IL,60638,"4937 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4937 S LAMON AVE, CHICAGO, IL, 60638","-87.745405240051,41.803259576186",111800117,L,17,31,560300,2003,-87.745405240051,41.803259576186
320,326,5025 S LAMON AVE,Chicago,IL,60638,"5025 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5025 S LAMON AVE, CHICAGO, IL, 60638","-87.745369097662,41.801638930561",111800125,L,17,31,560300,2023,-87.745369097662,41.801638930561
321,327,4937 S LAMON AVE,Chicago,IL,60638,"4937 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4937 S LAMON AVE, CHICAGO, IL, 60638","-87.745405240051,41.803259576186",111800117,L,17,31,560300,2003,-87.745405240051,41.803259576186
322,328,5035 S LAMON AVE,Chicago,IL,60638,"5035 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5035 S LAMON AVE, CHICAGO, IL, 60638","-87.745364111161,41.801465114754",111800125,L,17,31,560300,2023,-87.745364111161,41.801465114754
323,329,5035 S LAMON AVE,Chicago,IL,60638,"5035 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5035 S LAMON AVE, CHICAGO, IL, 60638","-87.745364111161,41.801465114754",111800125,L,17,31,560300,2023,-87.745364111161,41.801465114754
324,330,3043 S UNION AVE,Chicago,IL,60616,"3043 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3043 S UNION AVE, CHICAGO, IL, 60616","-87.643806618844,41.839294233996",605507705,L,17,31,600400,2006,-87.643806618844,41.839294233996
325,331,4935 S LAMON AVE,Chicago,IL,60638,"4935 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4935 S LAMON AVE, CHICAGO, IL, 60638","-87.745406076553,41.803294709436",111800117,L,17,31,560300,2003,-87.745406076553,41.803294709436
326,332,5025 S LAMON AVE,Chicago,IL,60638,"5025 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5025 S LAMON AVE, CHICAGO, IL, 60638","-87.745369097662,41.801638930561",111800125,L,17,31,560300,2023,-87.745369097662,41.801638930561
327,333,4953 S LAMON AVE,Chicago,IL,60638,"4953 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4953 S LAMON AVE, CHICAGO, IL, 60638","-87.745396893796,41.802978853224",111800117,L,17,31,560300,2003,-87.745396893796,41.802978853224
328,334,4953 S LAMON AVE,Chicago,IL,60638,"4953 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4953 S LAMON AVE, CHICAGO, IL, 60638","-87.745396893796,41.802978853224",111800117,L,17,31,560300,2003,-87.745396893796,41.802978853224
329,335,3029 S UNION AVE,Chicago,IL,60616,"3029 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3029 S UNION AVE, CHICAGO, IL, 60616","-87.643810623521,41.839478450003",605507705,L,17,31,600400,2006,-87.643810623521,41.839478450003
330,336,4949 S LAMON AVE,Chicago,IL,60638,"4949 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4949 S LAMON AVE, CHICAGO, IL, 60638","-87.745399089367,41.803049111729",111800117,L,17,31,560300,2003,-87.745399089367,41.803049111729
331,337,5001 S LAMON AVE,Chicago,IL,60638,"5001 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5001 S LAMON AVE, CHICAGO, IL, 60638","-87.745379944516,41.802055947695",111800125,L,17,31,560300,2023,-87.745379944516,41.802055947695
332,338,5001 S LAMON AVE,Chicago,IL,60638,"5001 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5001 S LAMON AVE, CHICAGO, IL, 60638","-87.745379944516,41.802055947695",111800125,L,17,31,560300,2023,-87.745379944516,41.802055947695
333,339,3029 S UNION AVE,Chicago,IL,60616,"3029 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3029 S UNION AVE, CHICAGO, IL, 60616","-87.643810623521,41.839478450003",605507705,L,17,31,600400,2006,-87.643810623521,41.839478450003
334,340,5013 S LAMON AVE,Chicago,IL,60638,"5013 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5013 S LAMON AVE, CHICAGO, IL, 60638","-87.745374729776,41.801847357253",111800125,L,17,31,560300,2023,-87.745374729776,41.801847357253
335,341,5013 S LAMON AVE,Chicago,IL,60638,"5013 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5013 S LAMON AVE, CHICAGO, IL, 60638","-87.745374729776,41.801847357253",111800125,L,17,31,560300,2023,-87.745374729776,41.801847357253
336,342,5017 S LAMON AVE,Chicago,IL,60638,"5017 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5017 S LAMON AVE, CHICAGO, IL, 60638","-87.74537299153,41.801777827106",111800125,L,17,31,560300,2023,-87.74537299153,41.801777827106
337,343,4859 S LAMON AVE,Chicago,IL,60638,"4859 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4859 S LAMON AVE, CHICAGO, IL, 60638","-87.745445105914,41.804701816571",111799840,L,17,31,560300,1022,-87.745445105914,41.804701816571
338,344,4859 S LAMON AVE,Chicago,IL,60638,"4859 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4859 S LAMON AVE, CHICAGO, IL, 60638","-87.745445105914,41.804701816571",111799840,L,17,31,560300,1022,-87.745445105914,41.804701816571
339,345,3028 S UNION AVE,Chicago,IL,60616,"3028 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3028 S UNION AVE, CHICAGO, IL, 60616","-87.643964413996,41.839476594333",605507705,R,17,31,600400,2005,-87.643964413996,41.839476594333
340,346,3028 S UNION AVE,Chicago,IL,60616,"3028 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3028 S UNION AVE, CHICAGO, IL, 60616","-87.643964413996,41.839476594333",605507705,R,17,31,600400,2005,-87.643964413996,41.839476594333
341,347,4923 S LAMON AVE,Chicago,IL,60638,"4923 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4923 S LAMON AVE, CHICAGO, IL, 60638","-87.745411095568,41.803505508935",111800117,L,17,31,560300,2003,-87.745411095568,41.803505508935
342,348,4923 S LAMON AVE,Chicago,IL,60638,"4923 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4923 S LAMON AVE, CHICAGO, IL, 60638","-87.745411095568,41.803505508935",111800117,L,17,31,560300,2003,-87.745411095568,41.803505508935
343,349,4917 S LAMON AVE,Chicago,IL,60638,"4917 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4917 S LAMON AVE, CHICAGO, IL, 60638","-87.74541401341,41.803611447331",111800117,L,17,31,560300,2003,-87.74541401341,41.803611447331
344,350,4917 S LAMON AVE,Chicago,IL,60638,"4917 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4917 S LAMON AVE, CHICAGO, IL, 60638","-87.74541401341,41.803611447331",111800117,L,17,31,560300,2003,-87.74541401341,41.803611447331
345,351,4947 S LAMON AVE,Chicago,IL,60638,"4947 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4947 S LAMON AVE, CHICAGO, IL, 60638","-87.745400187153,41.803084240982",111800117,L,17,31,560300,2003,-87.745400187153,41.803084240982
346,352,3011 S UNION AVE,Chicago,IL,60616,"3011 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3011 S UNION AVE, CHICAGO, IL, 60616","-87.643818464383,41.839715889137",605507705,L,17,31,600400,2006,-87.643818464383,41.839715889137
347,353,3011 S UNION AVE,Chicago,IL,60616,"3011 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3011 S UNION AVE, CHICAGO, IL, 60616","-87.643818464383,41.839715889137",605507705,L,17,31,600400,2006,-87.643818464383,41.839715889137
348,354,4947 S LAMON AVE,Chicago,IL,60638,"4947 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4947 S LAMON AVE, CHICAGO, IL, 60638","-87.745400187153,41.803084240982",111800117,L,17,31,560300,2003,-87.745400187153,41.803084240982
349,355,3010 S UNION AVE,Chicago,IL,60616,"3010 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3010 S UNION AVE, CHICAGO, IL, 60616","-87.643972218811,41.839712766943",605507705,R,17,31,600400,2005,-87.643972218811,41.839712766943
350,356,5017 S LAMON AVE,Chicago,IL,60638,"5017 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5017 S LAMON AVE, CHICAGO, IL, 60638","-87.74537299153,41.801777827106",111800125,L,17,31,560300,2023,-87.74537299153,41.801777827106
351,357,5011 S LAMON AVE,Chicago,IL,60638,"5011 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5011 S LAMON AVE, CHICAGO, IL, 60638","-87.745375598899,41.801882122327",111800125,L,17,31,560300,2023,-87.745375598899,41.801882122327
352,358,5011 S LAMON AVE,Chicago,IL,60638,"5011 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"5011 S LAMON AVE, CHICAGO, IL, 60638","-87.745375598899,41.801882122327",111800125,L,17,31,560300,2023,-87.745375598899,41.801882122327
353,359,3010 S UNION AVE,Chicago,IL,60616,"3010 S UNION AVE, Chicago, IL, 60616",Match,Exact,"3010 S UNION AVE, CHICAGO, IL, 60616","-87.643972218811,41.839712766943",605507705,R,17,31,600400,2005,-87.643972218811,41.839712766943
354,360,4927 S LAMON AVE,Chicago,IL,60638,"4927 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4927 S LAMON AVE, CHICAGO, IL, 60638","-87.745409422563,41.803435242435",111800117,L,17,31,560300,2003,-87.745409422563,41.803435242435
355,361,4755 S LAMON AVE,Chicago,IL,60638,"4755 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4755 S LAMON AVE, CHICAGO, IL, 60638","-87.745489058921,41.806386985011",605301311,L,17,31,560300,1017,-87.745489058921,41.806386985011
356,362,4843 S LAMON AVE,Chicago,IL,60638,"4843 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4843 S LAMON AVE, CHICAGO, IL, 60638","-87.745452001496,41.804979939549",111799840,L,17,31,560300,1022,-87.745452001496,41.804979939549
357,363,4927 S LAMON AVE,Chicago,IL,60638,"4927 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4927 S LAMON AVE, CHICAGO, IL, 60638","-87.745409422563,41.803435242435",111800117,L,17,31,560300,2003,-87.745409422563,41.803435242435
358,364,4843 S LAMON AVE,Chicago,IL,60638,"4843 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4843 S LAMON AVE, CHICAGO, IL, 60638","-87.745452001496,41.804979939549",111799840,L,17,31,560300,1022,-87.745452001496,41.804979939549
359,365,4755 S LAMON AVE,Chicago,IL,60638,"4755 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4755 S LAMON AVE, CHICAGO, IL, 60638","-87.745489058921,41.806386985011",605301311,L,17,31,560300,1017,-87.745489058921,41.806386985011
360,366,4825 S LAMON AVE,Chicago,IL,60638,"4825 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4825 S LAMON AVE, CHICAGO, IL, 60638","-87.745459759027,41.805292827899",111799840,L,17,31,560300,1022,-87.745459759027,41.805292827899
361,367,4747 S LAMON AVE,Chicago,IL,60638,"4747 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4747 S LAMON AVE, CHICAGO, IL, 60638","-87.745492476702,41.806490192702",605301311,L,17,31,560300,1017,-87.745492476702,41.806490192702
362,368,4747 S LAMON AVE,Chicago,IL,60638,"4747 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4747 S LAMON AVE, CHICAGO, IL, 60638","-87.745492476702,41.806490192702",605301311,L,17,31,560300,1017,-87.745492476702,41.806490192702
363,371,4825 S LAMON AVE,Chicago,IL,60638,"4825 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4825 S LAMON AVE, CHICAGO, IL, 60638","-87.745459759027,41.805292827899",111799840,L,17,31,560300,1022,-87.745459759027,41.805292827899
364,372,4837 S LAMON AVE,Chicago,IL,60638,"4837 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4837 S LAMON AVE, CHICAGO, IL, 60638","-87.74545458734,41.805084235665",111799840,L,17,31,560300,1022,-87.74545458734,41.805084235665
365,373,4823 S LAMON AVE,Chicago,IL,60638,"4823 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4823 S LAMON AVE, CHICAGO, IL, 60638","-87.745460620975,41.805327593271",111799840,L,17,31,560300,1022,-87.745460620975,41.805327593271
366,374,4829 S LAMON AVE,Chicago,IL,60638,"4829 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4829 S LAMON AVE, CHICAGO, IL, 60638","-87.745458035131,41.805223297154",111799840,L,17,31,560300,1022,-87.745458035131,41.805223297154
367,375,4829 S LAMON AVE,Chicago,IL,60638,"4829 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4829 S LAMON AVE, CHICAGO, IL, 60638","-87.745458035131,41.805223297154",111799840,L,17,31,560300,1022,-87.745458035131,41.805223297154
368,376,4837 S LAMON AVE,Chicago,IL,60638,"4837 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4837 S LAMON AVE, CHICAGO, IL, 60638","-87.74545458734,41.805084235665",111799840,L,17,31,560300,1022,-87.74545458734,41.805084235665
369,377,4907 S LAMON AVE,Chicago,IL,60638,"4907 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4907 S LAMON AVE, CHICAGO, IL, 60638","-87.745420438829,41.803787075946",111800117,L,17,31,560300,2003,-87.745420438829,41.803787075946
370,378,4901 S LAMON AVE,Chicago,IL,60638,"4901 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4901 S LAMON AVE, CHICAGO, IL, 60638","-87.74542429408,41.803892453115",111800117,L,17,31,560300,2003,-87.74542429408,41.803892453115
371,379,4901 S LAMON AVE,Chicago,IL,60638,"4901 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4901 S LAMON AVE, CHICAGO, IL, 60638","-87.74542429408,41.803892453115",111800117,L,17,31,560300,2003,-87.74542429408,41.803892453115
372,380,4907 S LAMON AVE,Chicago,IL,60638,"4907 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4907 S LAMON AVE, CHICAGO, IL, 60638","-87.745420438829,41.803787075946",111800117,L,17,31,560300,2003,-87.745420438829,41.803787075946
373,381,4807 S LAMON AVE,Chicago,IL,60638,"4807 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4807 S LAMON AVE, CHICAGO, IL, 60638","-87.745469794996,41.805606144236",111799840,L,17,31,560300,1022,-87.745469794996,41.805606144236
374,382,4807 S LAMON AVE,Chicago,IL,60638,"4807 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4807 S LAMON AVE, CHICAGO, IL, 60638","-87.745469794996,41.805606144236",111799840,L,17,31,560300,1022,-87.745469794996,41.805606144236
375,383,4959 S LAMON AVE,Chicago,IL,60638,"4959 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4959 S LAMON AVE, CHICAGO, IL, 60638","-87.74539360044,41.802873465466",111800117,L,17,31,560300,2003,-87.74539360044,41.802873465466
376,384,4959 S LAMON AVE,Chicago,IL,60638,"4959 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4959 S LAMON AVE, CHICAGO, IL, 60638","-87.74539360044,41.802873465466",111800117,L,17,31,560300,2003,-87.74539360044,41.802873465466
377,385,4955 S LAMON AVE,Chicago,IL,60638,"4955 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4955 S LAMON AVE, CHICAGO, IL, 60638","-87.745395796011,41.802943723971",111800117,L,17,31,560300,2003,-87.745395796011,41.802943723971
378,386,4955 S LAMON AVE,Chicago,IL,60638,"4955 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4955 S LAMON AVE, CHICAGO, IL, 60638","-87.745395796011,41.802943723971",111800117,L,17,31,560300,2003,-87.745395796011,41.802943723971
379,387,4915 S LAMON AVE,Chicago,IL,60638,"4915 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4915 S LAMON AVE, CHICAGO, IL, 60638","-87.745415298494,41.803646573053",111800117,L,17,31,560300,2003,-87.745415298494,41.803646573053
380,388,4915 S LAMON AVE,Chicago,IL,60638,"4915 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4915 S LAMON AVE, CHICAGO, IL, 60638","-87.745415298494,41.803646573053",111800117,L,17,31,560300,2003,-87.745415298494,41.803646573053
381,389,4801 S LAMON AVE,Chicago,IL,60638,"4801 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4801 S LAMON AVE, CHICAGO, IL, 60638","-87.745473687336,41.805710535034",111799840,L,17,31,560300,1022,-87.745473687336,41.805710535034
382,390,4853 S LAMON AVE,Chicago,IL,60638,"4853 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4853 S LAMON AVE, CHICAGO, IL, 60638","-87.745447691757,41.804806112687",111799840,L,17,31,560300,1022,-87.745447691757,41.804806112687
383,391,4853 S LAMON AVE,Chicago,IL,60638,"4853 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4853 S LAMON AVE, CHICAGO, IL, 60638","-87.745447691757,41.804806112687",111799840,L,17,31,560300,1022,-87.745447691757,41.804806112687
384,392,4849 S LAMON AVE,Chicago,IL,60638,"4849 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4849 S LAMON AVE, CHICAGO, IL, 60638","-87.745449415653,41.804875643432",111799840,L,17,31,560300,1022,-87.745449415653,41.804875643432
385,393,4849 S LAMON AVE,Chicago,IL,60638,"4849 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4849 S LAMON AVE, CHICAGO, IL, 60638","-87.745449415653,41.804875643432",111799840,L,17,31,560300,1022,-87.745449415653,41.804875643432
386,394,4801 S LAMON AVE,Chicago,IL,60638,"4801 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4801 S LAMON AVE, CHICAGO, IL, 60638","-87.745473687336,41.805710535034",111799840,L,17,31,560300,1022,-87.745473687336,41.805710535034
387,395,4833 S LAMON AVE,Chicago,IL,60638,"4833 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4833 S LAMON AVE, CHICAGO, IL, 60638","-87.745456311235,41.80515376641",111799840,L,17,31,560300,1022,-87.745456311235,41.80515376641
388,396,4847 S LAMON AVE,Chicago,IL,60638,"4847 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4847 S LAMON AVE, CHICAGO, IL, 60638","-87.745450277601,41.804910408804",111799840,L,17,31,560300,1022,-87.745450277601,41.804910408804
389,397,4833 S LAMON AVE,Chicago,IL,60638,"4833 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4833 S LAMON AVE, CHICAGO, IL, 60638","-87.745456311235,41.80515376641",111799840,L,17,31,560300,1022,-87.745456311235,41.80515376641
390,398,4847 S LAMON AVE,Chicago,IL,60638,"4847 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4847 S LAMON AVE, CHICAGO, IL, 60638","-87.745450277601,41.804910408804",111799840,L,17,31,560300,1022,-87.745450277601,41.804910408804
391,399,4731 S LAMON AVE,Chicago,IL,60638,"4731 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4731 S LAMON AVE, CHICAGO, IL, 60638","-87.745500055162,41.806694811689",605301311,L,17,31,560300,1017,-87.745500055162,41.806694811689
392,400,4855 S LAMON AVE,Chicago,IL,60638,"4855 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4855 S LAMON AVE, CHICAGO, IL, 60638","-87.745446829809,41.804771347315",111799840,L,17,31,560300,1022,-87.745446829809,41.804771347315
393,401,4855 S LAMON AVE,Chicago,IL,60638,"4855 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4855 S LAMON AVE, CHICAGO, IL, 60638","-87.745446829809,41.804771347315",111799840,L,17,31,560300,1022,-87.745446829809,41.804771347315
394,402,4731 S LAMON AVE,Chicago,IL,60638,"4731 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4731 S LAMON AVE, CHICAGO, IL, 60638","-87.745500055162,41.806694811689",605301311,L,17,31,560300,1017,-87.745500055162,41.806694811689
395,403,4805 S LAMON AVE,Chicago,IL,60638,"4805 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4805 S LAMON AVE, CHICAGO, IL, 60638","-87.745471036385,41.80564090323",111799840,L,17,31,560300,1022,-87.745471036385,41.80564090323
396,404,4805 S LAMON AVE,Chicago,IL,60638,"4805 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4805 S LAMON AVE, CHICAGO, IL, 60638","-87.745471036385,41.80564090323",111799840,L,17,31,560300,1022,-87.745471036385,41.80564090323
397,405,4621 S LAMON AVE,Chicago,IL,60638,"4621 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4621 S LAMON AVE, CHICAGO, IL, 60638","-87.745563144785,41.809099724714",605301054,L,17,31,560200,2029,-87.745563144785,41.809099724714
398,406,4831 S LAMON AVE,Chicago,IL,60638,"4831 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4831 S LAMON AVE, CHICAGO, IL, 60638","-87.745457173183,41.805188531782",111799840,L,17,31,560300,1022,-87.745457173183,41.805188531782
399,407,4819 S LAMON AVE,Chicago,IL,60638,"4819 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4819 S LAMON AVE, CHICAGO, IL, 60638","-87.74546234487,41.805397124015",111799840,L,17,31,560300,1022,-87.74546234487,41.805397124015
400,408,4605 S LAMON AVE,Chicago,IL,60638,"4605 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4605 S LAMON AVE, CHICAGO, IL, 60638","-87.745570817787,41.809304338656",605301054,L,17,31,560200,2029,-87.745570817787,41.809304338656
